#RPLIDAR SCAN DATA
#COUNT=876
#Angule	Distance	Quality
63.2318 656.0 188
63.5284 656.0 188
63.8251 658.0 188
64.1382 658.0 188
64.4348 660.0 188
64.7479 660.0 188
65.0446 662.0 188
65.3577 662.0 188
65.6543 664.0 188
65.9674 664.0 188
66.2146 666.0 188
66.5112 666.0 188
66.8243 666.0 188
67.1210 668.0 188
67.4341 668.0 188
67.7307 670.0 188
68.0438 672.0 188
68.3405 672.0 188
68.6536 672.0 188
68.9502 674.0 188
69.2633 676.0 188
69.5599 676.0 188
69.8730 678.0 188
70.1697 680.0 188
70.4828 682.0 188
70.7794 682.0 188
71.0266 684.0 188
71.3397 684.0 188
71.6364 686.0 188
71.9495 688.0 188
72.2461 688.0 188
72.5592 690.0 188
72.8558 692.0 188
73.1689 694.0 188
73.4656 696.0 188
73.7622 698.0 188
74.0753 698.0 188
74.3719 700.0 188
74.6851 702.0 188
74.9817 702.0 188
75.2344 704.0 188
75.5420 706.0 188
75.8386 708.0 188
76.1517 710.0 188
76.4484 712.0 188
76.7615 714.0 188
77.0581 716.0 188
77.3712 718.0 188
77.6678 720.0 188
77.9810 722.0 188
78.2336 724.0 188
78.5303 726.0 188
78.8434 728.0 188
79.1400 730.0 188
79.4531 732.0 188
79.7498 734.0 188
80.0574 736.0 188
80.3540 738.0 188
80.6671 740.0 188
80.9637 742.0 188
81.2164 746.0 188
81.5131 748.0 188
81.8262 750.0 188
82.1228 752.0 188
82.4359 754.0 188
82.7325 756.0 188
83.0457 760.0 188
83.3423 762.0 188
83.6554 764.0 188
83.9520 768.0 188
84.1992 772.0 188
84.5123 774.0 188
84.8090 776.0 188
85.1221 780.0 188
85.4187 782.0 188
85.7318 786.0 188
86.0284 786.0 188
86.3416 790.0 188
86.5887 794.0 188
86.8854 796.0 188
87.1985 798.0 188
87.4951 804.0 188
87.8082 808.0 188
88.1049 810.0 188
88.4180 814.0 188
88.7146 816.0 188
88.9673 820.0 188
89.2639 822.0 188
89.5770 828.0 188
89.8737 830.0 188
90.1868 834.0 188
90.4834 838.0 188
90.7965 842.0 188
91.0931 844.0 188
91.3403 848.0 188
91.6534 852.0 188
91.9501 856.0 188
92.2632 860.0 188
92.5598 864.0 188
92.8729 868.0 188
93.1696 872.0 188
93.4827 876.0 188
93.7134 880.0 188
94.0265 884.0 188
94.3231 890.0 188
94.6362 894.0 188
94.9329 898.0 188
95.2460 902.0 188
95.5426 910.0 188
95.7953 914.0 188
96.1084 918.0 188
96.4050 922.0 188
96.7181 928.0 188
97.0148 932.0 188
97.3279 938.0 188
97.6245 942.0 188
97.8717 946.0 188
98.1683 954.0 188
98.4814 958.0 188
98.7781 964.0 188
99.0912 970.0 188
99.3878 974.0 188
99.7009 980.0 188
99.9481 986.0 188
100.2448 994.0 188
100.5579 1000.0 188
100.8545 1006.0 188
101.1511 1012.0 188
101.4642 1018.0 188
101.7609 1024.0 188
102.0135 1032.0 188
102.3267 1038.0 188
102.6233 1044.0 188
102.9364 1052.0 188
103.2330 1058.0 188
103.5461 1066.0 188
103.7933 1074.0 188
104.0900 1082.0 188
104.3866 1090.0 188
104.6997 1096.0 188
104.9963 1106.0 188
105.3094 1112.0 188
105.5621 1120.0 188
105.8588 1130.0 188
106.1719 1138.0 188
106.4685 1146.0 188
106.7761 1156.0 188
107.0728 1166.0 188
107.3254 1176.0 188
107.6221 1184.0 188
107.9352 1192.0 188
108.2318 1202.0 188
108.5449 1214.0 188
108.8416 1226.0 188
109.0887 1234.0 188
109.4019 1244.0 188
109.6985 1256.0 188
110.0116 1266.0 188
110.3082 1276.0 188
110.6213 1290.0 188
110.8575 1302.0 188
111.1707 1314.0 188
111.4673 1328.0 188
111.7804 1340.0 188
112.0770 1350.0 188
112.3901 1366.0 188
112.6373 1382.0 188
112.9340 1394.0 188
113.2471 1408.0 188
113.5437 1424.0 188
113.8568 1440.0 188
114.0930 1454.0 188
114.4061 1468.0 188
114.7028 1484.0 188
115.0104 1500.0 188
115.3125 1520.0 188
115.5597 1540.0 188
115.8728 1556.0 188
116.1694 1572.0 188
116.4825 1590.0 188
116.7792 1606.0 188
117.0923 1630.0 188
117.3230 1654.0 188
117.6361 1674.0 188
117.9327 1694.0 188
118.2458 1714.0 188
118.5425 1738.0 188
118.7952 1762.0 188
119.1083 1786.0 188
119.4049 1810.0 188
119.7180 1834.0 188
120.0146 1862.0 188
120.3278 1888.0 188
120.5750 1914.0 188
120.8716 1942.0 188
121.1847 1974.0 188
121.4813 2000.0 188
121.7944 2030.0 188
122.0416 2066.0 188
122.3438 2100.0 188
122.6514 2132.0 188
122.9480 2160.0 188
123.2611 2196.0 188
123.5577 2232.0 188
123.8104 2272.0 188
124.1235 2312.0 188
124.4202 2356.0 188
124.7333 2404.0 188
125.0464 2436.0 188
125.2771 2484.0 188
125.5902 2536.0 188
125.9033 2588.0 188
126.2000 2636.0 188
126.5131 2688.0 188
126.7603 2752.0 188
127.0624 2820.0 188
127.3700 2880.0 188
128.0896 2428.0 188
128.3862 2432.0 188
128.6993 2432.0 188
129.0125 2428.0 188
129.3091 2420.0 188
129.6222 2420.0 188
129.9188 2420.0 188
130.2319 2416.0 188
130.5286 2416.0 188
130.8417 2412.0 188
131.1383 2408.0 188
131.4514 2404.0 188
131.7480 2404.0 188
132.0612 2404.0 188
132.3743 2404.0 188
132.6709 2408.0 188
132.9840 2408.0 188
133.2806 2408.0 188
133.5938 2400.0 188
133.8904 2400.0 188
134.1980 2404.0 188
134.4946 2400.0 188
134.8077 2396.0 188
135.1044 2396.0 188
135.4175 2400.0 188
135.7141 2400.0 188
136.0272 2404.0 188
136.3403 2400.0 188
136.6370 2404.0 188
136.9501 2408.0 188
137.2467 2440.0 188
137.4994 2476.0 188
137.8125 2472.0 188
138.1091 2464.0 188
138.4167 2464.0 188
138.7134 2472.0 188
139.0265 2480.0 188
139.3231 2472.0 188
139.9329 2488.0 188
140.1855 3036.0 188
140.4987 3032.0 188
140.8118 3028.0 188
141.1084 3028.0 188
141.4215 3028.0 188
141.7181 3028.0 188
142.0313 3028.0 188
142.3279 3028.0 188
142.6355 3024.0 188
142.9321 3024.0 188
143.2452 3028.0 188
143.5419 3032.0 188
143.8550 3032.0 188
144.1516 3032.0 188
144.4647 3032.0 188
144.7778 3036.0 188
145.0745 3060.0 188
145.3271 3076.0 188
145.6403 3084.0 188
145.9369 3088.0 188
146.2500 3088.0 188
146.5466 3088.0 188
146.8542 3092.0 188
147.1509 3092.0 188
147.4640 3092.0 188
148.2935 2080.0 188
148.6066 2080.0 188
148.9032 2084.0 188
149.2163 2084.0 188
149.5129 2084.0 188
149.8260 2076.0 188
150.1227 2072.0 188
150.4358 2072.0 188
150.7324 2072.0 188
151.0455 2076.0 188
151.3422 2076.0 188
151.6553 2076.0 188
151.9519 2076.0 188
152.2650 2076.0 188
152.5616 2076.0 188
152.8583 2076.0 188
153.1714 2076.0 188
153.4680 2076.0 188
153.7811 2076.0 188
154.0778 2080.0 188
154.3854 2088.0 188
154.6875 2092.0 188
154.9951 2092.0 188
155.2917 2096.0 188
155.6049 2104.0 188
155.9015 2108.0 188
156.1981 2108.0 188
156.5112 2112.0 188
156.8079 2112.0 188
157.1210 2116.0 188
157.4176 2120.0 188
157.7307 2124.0 188
158.0273 2124.0 188
158.3405 2128.0 188
158.6371 2132.0 188
158.9502 2140.0 188
159.2468 2148.0 188
159.5435 2148.0 188
159.8566 2156.0 188
160.1532 2164.0 188
160.4663 2168.0 188
160.7629 2172.0 188
161.0760 2180.0 188
161.3727 2184.0 188
161.6858 2188.0 188
161.9824 2192.0 188
162.2955 2196.0 188
162.5922 2196.0 188
162.9053 2200.0 188
163.2019 2208.0 188
163.4985 2216.0 188
163.8116 2220.0 188
164.1083 2228.0 188
164.4214 2232.0 188
164.6686 2240.0 188
164.9652 2252.0 188
165.2783 2256.0 188
165.5750 2264.0 188
165.8881 2268.0 188
166.1847 2280.0 188
166.4813 2296.0 188
166.7944 2308.0 188
167.0911 2316.0 188
167.4042 2324.0 188
167.7008 2336.0 188
168.0139 2352.0 188
168.3105 2360.0 188
168.6237 2368.0 188
168.9203 2380.0 188
169.2334 2384.0 188
169.5300 2388.0 188
169.8267 2388.0 188
170.1398 2392.0 188
170.4364 2396.0 188
170.7495 2404.0 188
171.0461 2412.0 188
171.3593 2408.0 188
171.6559 2412.0 188
171.9635 2416.0 188
172.2656 2424.0 188
172.5732 2432.0 188
172.8699 2436.0 188
173.1830 2440.0 188
173.4796 2448.0 188
173.7762 2456.0 188
174.0289 2464.0 188
174.3420 2472.0 188
174.6387 2480.0 188
174.9518 2488.0 188
175.2484 2496.0 188
175.5615 2500.0 188
175.8582 2508.0 188
176.1713 2516.0 188
176.4679 2528.0 188
176.7645 2540.0 188
177.0776 2552.0 188
177.3743 2568.0 188
177.6874 2576.0 188
177.9840 2584.0 188
178.2916 2592.0 188
178.5938 2600.0 188
178.9014 2604.0 188
179.2145 2612.0 188
179.5111 2620.0 188
179.8242 2636.0 188
180.1208 2652.0 188
180.4340 2664.0 188
180.7306 2680.0 188
181.0437 2688.0 188
181.3568 2696.0 188
181.6534 2704.0 188
181.9666 2712.0 188
183.0762 1350.0 188
183.3893 1340.0 188
183.6859 1332.0 188
183.9990 1328.0 188
184.2957 1318.0 188
184.6088 1310.0 188
184.9219 1302.0 188
185.2789 1294.0 188
185.5756 1288.0 188
185.8887 1282.0 188
186.2018 1276.0 188
186.4984 1270.0 188
186.8115 1262.0 188
187.1082 1256.0 188
187.4213 1248.0 188
187.7179 1242.0 188
188.0310 1236.0 188
188.3386 1230.0 188
188.7012 1224.0 188
188.9978 1218.0 188
189.3109 1212.0 188
189.6240 1206.0 188
189.9207 1202.0 188
190.2338 1196.0 188
190.5304 1190.0 188
190.8435 1184.0 188
191.1401 1180.0 188
191.4478 1182.0 188
191.7609 1188.0 188
192.0575 1192.0 188
192.3706 1200.0 188
192.6672 1208.0 188
192.9803 1214.0 188
193.2935 1222.0 188
193.5461 1230.0 188
193.8428 1238.0 188
194.1559 1246.0 188
194.4525 1258.0 188
194.7656 1266.0 188
195.0623 1274.0 188
195.3699 1286.0 188
195.6226 1296.0 188
195.9357 1306.0 188
196.2323 1316.0 188
197.8418 6264.0 188
198.1549 6264.0 188
198.4515 6256.0 188
198.7646 6184.0 188
199.0778 6168.0 188
199.3744 6200.0 188
199.6875 6152.0 188
199.9841 6160.0 188
200.2917 6184.0 188
200.5884 6200.0 188
200.9015 6224.0 188
201.2146 6272.0 188
201.5112 6336.0 188
201.8243 6384.0 188
202.1210 6424.0 188
202.4341 6504.0 188
202.7307 6576.0 188
203.0438 6632.0 188
203.3569 6696.0 188
203.6536 6744.0 188
203.9667 6840.0 188
204.2633 6960.0 188
204.5764 7072.0 188
205.4993 7136.0 188
205.7959 6808.0 188
206.1090 6824.0 188
206.4056 6856.0 188
206.7188 6808.0 188
207.0264 6776.0 188
207.3230 6752.0 188
207.6361 6768.0 188
207.9327 6824.0 188
208.2458 6848.0 188
209.4653 8112.0 188
210.0146 8232.0 188
212.4976 812.0 188
211.8549 8896.0 188
213.9807 11768.0 188
214.5905 11752.0 188
214.9036 11672.0 188
215.5133 12096.0 188
215.8264 12240.0 188
216.0736 12328.0 188
216.3702 12368.0 188
216.6833 12344.0 188
217.0459 12192.0 188
217.3425 12056.0 188
217.6556 11976.0 188
218.2654 10800.0 188
218.5620 10624.0 188
219.1718 10512.0 188
221.4679 764.0 188
221.7645 756.0 188
222.0776 750.0 188
222.4347 744.0 188
222.7478 740.0 188
223.0444 738.0 188
223.3575 732.0 188
223.6542 730.0 188
223.9673 730.0 188
224.2639 728.0 188
224.5770 726.0 188
224.8737 724.0 188
225.2307 722.0 188
225.5438 722.0 188
225.8569 722.0 188
226.0931 724.0 188
226.4063 726.0 188
226.7139 724.0 188
227.0105 726.0 188
227.3236 726.0 188
227.6202 726.0 188
227.9333 726.0 188
228.2300 728.0 188
228.5431 730.0 188
228.8397 732.0 188
229.1528 734.0 188
229.4495 736.0 188
229.7626 740.0 188
230.0592 744.0 188
230.3119 748.0 188
230.6250 754.0 188
230.9216 760.0 188
231.7786 770.0 188
232.5586 1968.0 188
233.5144 12048.0 188
233.8275 12048.0 188
234.7449 12000.0 188
236.0742 5600.0 188
236.6840 5504.0 188
237.4036 4000.0 188
237.7167 4000.0 188
238.0133 4004.0 188
238.3264 4004.0 188
238.6230 4004.0 188
238.9362 4004.0 188
239.2328 4004.0 188
239.5459 4004.0 188
240.4523 4008.0 188
244.2480 596.0 188
245.2643 560.0 188
245.7477 530.0 188
246.1047 518.0 188
246.4673 505.0 188
246.8243 494.0 188
247.2473 482.0 188
247.6044 471.0 188
247.9669 461.0 188
248.3240 451.0 188
248.6865 442.0 188
249.0436 432.0 188
249.4061 427.0 188
249.7137 424.0 188
250.0104 425.0 188
250.3235 428.0 188
250.6201 425.0 188
250.9332 426.0 188
251.2299 427.0 188
251.5430 428.0 188
251.8561 429.0 188
252.1527 430.0 188
252.4658 430.0 188
252.7625 431.0 188
253.0151 432.0 188
253.3228 432.0 188
253.6249 433.0 188
253.9325 434.0 188
254.2291 435.0 188
254.5422 436.0 188
254.8389 437.0 188
255.1520 438.0 188
255.4486 439.0 188
255.7013 440.0 188
256.0144 441.0 188
256.3110 442.0 188
256.6241 443.0 188
256.9208 444.0 188
257.2339 445.0 188
257.5305 446.0 188
257.8436 447.0 188
258.0908 448.0 188
258.3875 450.0 188
258.7006 451.0 188
258.9972 452.0 188
259.3103 453.0 188
259.6069 454.0 188
259.9200 455.0 188
260.1672 456.0 188
260.4639 458.0 188
260.7770 459.0 188
261.0736 460.0 188
261.3867 462.0 188
261.6394 464.0 188
261.9360 465.0 188
262.2491 466.0 188
262.5458 467.0 188
262.8589 469.0 188
263.1555 470.0 188
263.4686 471.0 188
263.7158 473.0 188
264.0125 474.0 188
264.3256 476.0 188
264.6222 477.0 188
264.9353 479.0 188
265.2319 481.0 188
265.5450 482.0 188
265.7922 484.0 188
266.0889 486.0 188
266.4020 488.0 188
266.6986 489.0 188
267.0117 491.0 188
267.2644 493.0 188
267.5610 495.0 188
267.8741 497.0 188
268.1873 499.0 188
268.4839 501.0 188
268.7311 502.0 188
269.0277 504.0 188
269.3408 506.0 188
269.6375 508.0 188
269.9341 510.0 188
270.2472 512.0 188
270.4999 514.0 188
270.7965 516.0 188
271.0931 520.0 188
271.4063 522.0 188
271.6370 524.0 188
271.9501 526.0 188
272.2467 528.0 188
272.5598 530.0 188
272.8564 534.0 188
273.1091 536.0 188
273.4058 538.0 188
273.7024 540.0 188
274.0155 544.0 188
274.3121 546.0 188
274.5593 548.0 188
274.8560 552.0 188
275.1691 554.0 188
275.4657 558.0 188
275.7184 560.0 188
276.0150 564.0 188
276.3281 566.0 188
276.6248 568.0 188
276.8719 572.0 188
277.1686 576.0 188
277.4817 578.0 188
277.7783 582.0 188
278.0310 586.0 188
278.3276 588.0 188
278.6243 592.0 188
278.9374 594.0 188
279.2340 598.0 188
279.4812 602.0 188
279.7778 606.0 188
280.0909 608.0 188
280.3876 612.0 188
280.6403 618.0 188
281.5466 624.0 188
283.3099 638.0 188
282.4530 2006.0 188
282.7606 2014.0 188
283.0573 2022.0 188
283.3704 2022.0 188
283.6670 2004.0 188
283.9636 1966.0 188
284.2767 1930.0 188
284.5734 1910.0 188
284.8700 1898.0 188
285.4797 1892.0 188
288.4955 445.0 188
288.8580 439.0 188
289.1547 432.0 188
289.5117 425.0 188
289.9347 415.0 188
290.2917 405.0 188
290.6543 399.0 188
291.0114 395.0 188
291.3080 392.0 188
291.6705 390.0 188
291.9672 388.0 188
292.8735 386.0 188
300.2014 135.0 188
300.5585 134.0 188
301.0309 132.0 188
301.4978 130.0 188
301.8549 129.0 188
302.2778 128.0 188
302.6404 127.0 188
303.0579 126.0 188
303.4204 125.0 188
303.8269 124.0 188
304.1400 124.0 188
304.4971 123.0 188
304.9036 122.0 188
305.2167 122.0 188
305.6232 121.0 188
305.9363 121.0 188
306.2329 121.0 188
306.5460 121.0 188
306.9031 120.0 188
307.2162 120.0 188
307.5128 120.0 188
307.8259 120.0 188
308.2324 119.0 188
308.5455 119.0 188
308.8586 119.0 188
309.1553 119.0 188
309.5728 118.0 188
309.8859 118.0 188
310.1825 118.0 188
310.4956 118.0 188
310.7922 118.0 188
311.1053 118.0 188
311.5283 117.0 188
311.8250 117.0 188
312.1381 117.0 188
312.4347 117.0 188
312.7478 117.0 188
313.0444 117.0 188
313.3575 117.0 188
313.6542 117.0 188
313.9673 117.0 188
314.2804 117.0 188
314.5770 117.0 188
314.8901 117.0 188
315.1868 117.0 188
315.4999 117.0 188
315.7965 117.0 188
316.1041 117.0 188
316.4063 117.0 188
316.6040 118.0 188
317.0270 117.0 188
317.3236 117.0 188
317.6367 117.0 188
317.8235 118.0 188
318.1201 118.0 188
318.4332 118.0 188
318.7463 118.0 188
319.0430 118.0 188
319.3561 118.0 188
319.6527 118.0 188
319.9658 118.0 188
320.2625 118.0 188
320.5756 118.0 188
320.8722 118.0 188
321.1853 118.0 188
321.4984 118.0 188
321.6852 119.0 188
321.9818 119.0 188
322.2949 119.0 188
322.5916 119.0 188
322.9047 119.0 188
323.2013 119.0 188
323.5144 119.0 188
323.7012 120.0 188
324.1241 119.0 188
324.4373 119.0 188
324.6240 120.0 188
324.9371 120.0 188
325.2338 120.0 188
325.5469 120.0 188
325.8435 120.0 188
326.1511 120.0 188
326.4478 120.0 188
326.7609 120.0 188
327.0575 120.0 188
327.3706 120.0 188
327.6672 120.0 188
327.9803 120.0 188
328.2330 121.0 188
328.5461 121.0 188
328.8428 121.0 188
329.1559 121.0 188
329.4525 121.0 188
329.7656 121.0 188
330.0623 121.0 188
330.3699 121.0 188
330.6665 121.0 188
330.9796 121.0 188
331.2762 121.0 188
331.5894 121.0 188
331.7761 122.0 188
332.0892 122.0 188
332.6990 122.0 188
